AGE,FITNESS_CLASS_NAME,GENDER,MARITAL_STATUS,PROFESSION,SIGN_UP_REASON
35.0,Zumba,F,Single,Professional,Lose Weight
47.0,Bodybuilding Bootcamp,F,Married,Executive,Maintain
47.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
47.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
47.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
47.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
33.0,Bodybuilding Bootcamp,F,Married,Executive,Lose Weight
33.0,Bodybuilding Bootcamp,F,Married,Executive,Maintain
33.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
33.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
44.0,Pilates,M,Married,Other,Maintain
67.0,Zumba,F,Married,Retired,Tone
40.0,Yoga,M,Single,Sales,Tone
66.0,Zumba,F,Married,Retired,Lose Weight
25.0,Zumba,F,Married,Other,Lose Weight
21.0,Bodybuilding Bootcamp,F,Single,Hospitality,Build Muscle
36.0,Spin Class,F,Married,Retail,Build Muscle
53.0,Zumba,F,Married,Retired,Lose Weight
37.0,Zumba,F,Single,Other,Lose Weight
32.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
25.0,Zumba,F,Single,Student,Lose Weight
24.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
56.0,Yoga,F,Married,Other,Tone
27.0,Zumba,F,Single,Retail,Maintain
26.0,Zumba,M,Single,Other,Lose Weight
27.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
29.0,Zumba,F,Single,Other,Build Muscle
30.0,Bodybuilding Bootcamp,F,Married,Hospitality,Build Muscle
39.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
39.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
44.0,Yoga,M,Single,Sales,Tone
44.0,Yoga,M,Single,Sales,Tone
22.0,Zumba,M,Single,Student,Lose Weight
20.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
20.0,Yoga,F,Single,Other,Lose Weight
39.0,Zumba,F,Single,Professional,Lose Weight
30.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
30.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Unspecified,Professional,Build Muscle
48.0,Yoga,F,Married,Sales,Tone
45.0,Zumba,M,Married,Other,Lose Weight
29.0,Zumba,F,Single,Other,Build Muscle
26.0,Yoga,F,Single,Other,Tone
31.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
30.0,Bodybuilding Bootcamp,M,Married,Executive,Lose Weight
29.0,Zumba,F,Single,Retail,Lose Weight
36.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
57.0,Zumba,F,Married,Other,Lose Weight
40.0,Bodybuilding Bootcamp,F,Married,Other,Lose Weight
20.0,Yoga,F,Single,Other,Tone
20.0,Yoga,F,Single,Other,Tone
20.0,Yoga,F,Single,Other,Tone
32.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
32.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
32.0,Bodybuilding Bootcamp,F,Married,Other,Tone
48.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
46.0,Pilates,M,Married,Trades,Build Muscle
46.0,Yoga,M,Married,Trades,Tone
46.0,Pilates,M,Married,Trades,Tone
46.0,Zumba,F,Married,Retired,Lose Weight
46.0,Bodybuilding Bootcamp,F,Married,Executive,Tone
46.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
46.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
56.0,Pilates,M,Married,Trades,Tone
56.0,Pilates,M,Married,Trades,Tone
56.0,Pilates,M,Married,Trades,Tone
26.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
26.0,Bodybuilding Bootcamp,F,Married,Retail,Lose Weight
26.0,Bodybuilding Bootcamp,F,Married,Retail,Lose Weight
41.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
41.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
41.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
41.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
48.0,Bodybuilding Bootcamp,F,Unspecified,Hospitality,Build Muscle
48.0,Zumba,F,Unspecified,Hospitality,Build Muscle
48.0,Zumba,F,Unspecified,Hospitality,Lose Weight
36.0,Pilates,F,Married,Other,Tone
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
24.0,Zumba,F,Single,Other,Build Muscle
24.0,Zumba,F,Single,Other,Lose Weight
27.0,Yoga,F,Single,Other,Tone
27.0,Yoga,F,Single,Other,Tone
38.0,Bodybuilding Bootcamp,F,Married,Other,Maintain
38.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
38.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
38.0,Bodybuilding Bootcamp,F,Married,Other,Maintain
27.0,Zumba,F,Single,Student,Lose Weight
27.0,Zumba,F,Single,Student,Lose Weight
27.0,Zumba,F,Single,Student,Lose Weight
34.0,Bodybuilding Bootcamp,F,Married,Executive,Maintain
34.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
31.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
31.0,Bodybuilding Bootcamp,M,Married,Other,Maintain
51.0,Pilates,M,Married,Professional,Tone
51.0,Yoga,M,Married,Professional,Tone
26.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
26.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Spin Class,F,Married,Other,Lose Weight
36.0,Bodybuilding Bootcamp,F,Married,Other,Tone
31.0,Zumba,F,Single,Professional,Lose Weight
46.0,Yoga,M,Married,Professional,Tone
46.0,Yoga,M,Married,Professional,Tone
41.0,Zumba,M,Single,Professional,Build Muscle
41.0,Yoga,M,Single,Professional,Tone
41.0,Yoga,M,Single,Professional,Tone
19.0,Zumba,M,Single,Student,Build Muscle
19.0,Zumba,M,Single,Student,Build Muscle
19.0,Zumba,M,Single,Student,Lose Weight
19.0,Yoga,M,Single,Student,Tone
46.0,Yoga,F,Married,Other,Tone
46.0,Zumba,F,Married,Other,Lose Weight
23.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
23.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
31.0,Bodybuilding Bootcamp,M,Unspecified,Sales,Build Muscle
31.0,Bodybuilding Bootcamp,M,Unspecified,Sales,Build Muscle
31.0,Bodybuilding Bootcamp,M,Unspecified,Sales,Build Muscle
31.0,Bodybuilding Bootcamp,M,Unspecified,Sales,Build Muscle
41.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
41.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
41.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Other,Tone
36.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Executive,Tone
31.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
31.0,Yoga,F,Married,Other,Tone
31.0,Yoga,F,Married,Other,Tone
31.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
22.0,Yoga,M,Single,Other,Tone
22.0,Bodybuilding Bootcamp,M,Single,Other,Maintain
22.0,Yoga,M,Single,Other,Build Muscle
26.0,Zumba,F,Single,Professional,Lose Weight
26.0,Zumba,F,Single,Professional,Lose Weight
36.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
26.0,Bodybuilding Bootcamp,F,Single,Other,Maintain
26.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
26.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
29.0,Yoga,M,Single,Trades,Tone
29.0,Pilates,M,Single,Trades,Tone
29.0,Yoga,M,Single,Trades,Tone
29.0,Yoga,M,Single,Trades,Tone
41.0,Yoga,M,Single,Other,Tone
41.0,Yoga,M,Single,Other,Tone
41.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
36.0,Zumba,F,Single,Professional,Lose Weight
36.0,Zumba,F,Single,Professional,Lose Weight
26.0,Zumba,M,Single,Student,Build Muscle
26.0,Zumba,M,Single,Student,Lose Weight
31.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
21.0,Zumba,F,Single,Other,Build Muscle
21.0,Zumba,F,Single,Other,Build Muscle
56.0,Pilates,F,Married,Other,Tone
56.0,Pilates,F,Married,Other,Tone
56.0,Yoga,F,Married,Other,Tone
56.0,Pilates,F,Married,Other,Tone
34.0,Bodybuilding Bootcamp,M,Single,Trades,Build Muscle
34.0,Yoga,M,Single,Trades,Lose Weight
34.0,Yoga,M,Single,Trades,Tone
34.0,Yoga,M,Single,Trades,Tone
34.0,Yoga,M,Single,Trades,Tone
35.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
41.0,Zumba,M,Married,Executive,Lose Weight
41.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
41.0,Zumba,M,Married,Executive,Lose Weight
43.0,Bodybuilding Bootcamp,M,Married,Other,Tone
43.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
43.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
43.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
43.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
43.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
43.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
58.0,Pilates,M,Unspecified,Other,Lose Weight
58.0,Pilates,M,Unspecified,Other,Tone
51.0,Bodybuilding Bootcamp,F,Married,Other,Maintain
51.0,Zumba,F,Married,Other,Lose Weight
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Other,Lose Weight
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
29.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
29.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
46.0,Zumba,F,Married,Executive,Build Muscle
46.0,Bodybuilding Bootcamp,F,Married,Executive,Tone
46.0,Yoga,F,Married,Executive,Maintain
36.0,Yoga,M,Single,Professional,Tone
36.0,Yoga,M,Single,Professional,Tone
36.0,Yoga,M,Single,Professional,Tone
36.0,Yoga,M,Single,Professional,Tone
36.0,Zumba,M,Single,Professional,Lose Weight
36.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
36.0,Yoga,M,Single,Professional,Tone
19.0,Zumba,F,Single,Other,Lose Weight
19.0,Zumba,F,Single,Other,Lose Weight
42.0,Bodybuilding Bootcamp,F,Married,Executive,Lose Weight
42.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
26.0,Bodybuilding Bootcamp,M,Single,Trades,Maintain
26.0,Yoga,M,Single,Trades,Tone
31.0,Zumba,F,Married,Professional,Build Muscle
31.0,Zumba,F,Married,Professional,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
54.0,Zumba,M,Married,Professional,Build Muscle
54.0,Yoga,M,Married,Professional,Tone
29.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
29.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
28.0,Zumba,F,Single,Professional,Build Muscle
28.0,Zumba,F,Single,Professional,Lose Weight
43.0,Bodybuilding Bootcamp,M,Married,Trades,Lose Weight
43.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
43.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
43.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
27.0,Yoga,F,Single,Student,Tone
27.0,Zumba,F,Single,Student,Lose Weight
27.0,Zumba,F,Single,Student,Lose Weight
27.0,Yoga,F,Unspecified,Professional,Tone
27.0,Zumba,F,Unspecified,Professional,Lose Weight
27.0,Zumba,F,Unspecified,Professional,Build Muscle
31.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
31.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
31.0,Bodybuilding Bootcamp,M,Single,Professional,Lose Weight
58.0,Zumba,F,Married,Retired,Lose Weight
58.0,Bodybuilding Bootcamp,F,Married,Retired,Build Muscle
58.0,Zumba,F,Married,Retired,Lose Weight
22.0,Zumba,F,Single,Sales,Lose Weight
22.0,Zumba,F,Single,Sales,Lose Weight
20.0,Yoga,M,Single,Other,Lose Weight
20.0,Yoga,M,Single,Other,Tone
30.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
30.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
30.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
30.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
43.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
43.0,Bodybuilding Bootcamp,F,Married,Other,Tone
43.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
43.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
58.0,Yoga,F,Married,Other,Tone
58.0,Yoga,F,Married,Other,Tone
58.0,Yoga,F,Married,Other,Tone
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Other,Maintain
56.0,Pilates,M,Married,Trades,Tone
56.0,Pilates,M,Married,Trades,Tone
56.0,Pilates,M,Married,Trades,Tone
56.0,Pilates,M,Married,Trades,Tone
56.0,Pilates,M,Married,Trades,Lose Weight
27.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
27.0,Zumba,M,Single,Other,Build Muscle
29.0,Zumba,F,Single,Other,Build Muscle
29.0,Zumba,F,Single,Other,Build Muscle
23.0,Yoga,M,Single,Other,Tone
23.0,Yoga,M,Single,Other,Tone
28.0,Zumba,F,Single,Retail,Lose Weight
28.0,Zumba,F,Single,Retail,Lose Weight
34.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
35.0,Bodybuilding Bootcamp,M,Married,Sales,Tone
35.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Executive,Maintain
34.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
24.0,Bodybuilding Bootcamp,F,Single,Other,Tone
24.0,Bodybuilding Bootcamp,F,Single,Other,Maintain
34.0,Bodybuilding Bootcamp,M,Married,Student,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Student,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Student,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Student,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Student,Build Muscle
32.0,Zumba,F,Unspecified,Professional,Lose Weight
32.0,Zumba,F,Unspecified,Professional,Lose Weight
32.0,Zumba,F,Unspecified,Professional,Tone
32.0,Zumba,F,Unspecified,Professional,Build Muscle
32.0,Yoga,F,Unspecified,Professional,Tone
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
39.0,Yoga,M,Single,Sales,Tone
39.0,Yoga,M,Single,Sales,Tone
39.0,Bodybuilding Bootcamp,M,Single,Sales,Build Muscle
39.0,Yoga,M,Single,Sales,Lose Weight
39.0,Yoga,M,Single,Sales,Tone
27.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Executive,Tone
27.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
24.0,Yoga,M,Single,Other,Tone
24.0,Yoga,M,Single,Other,Tone
24.0,Yoga,M,Single,Other,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
31.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
31.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
33.0,Bodybuilding Bootcamp,F,Unspecified,Other,Build Muscle
33.0,Bodybuilding Bootcamp,F,Unspecified,Other,Maintain
33.0,Spin Class,F,Unspecified,Other,Maintain
26.0,Yoga,F,Married,Other,Tone
26.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
26.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
26.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
26.0,Yoga,F,Married,Other,Tone
26.0,Zumba,F,Married,Other,Lose Weight
26.0,Yoga,F,Married,Other,Tone
26.0,Zumba,F,Single,Sales,Build Muscle
26.0,Zumba,F,Single,Sales,Lose Weight
38.0,Yoga,M,Single,Sales,Maintain
38.0,Yoga,M,Single,Sales,Tone
38.0,Yoga,M,Single,Sales,Tone
46.0,Yoga,M,Married,Professional,Tone
46.0,Yoga,M,Married,Professional,Tone
27.0,Yoga,M,Single,Trades,Tone
27.0,Bodybuilding Bootcamp,M,Single,Trades,Build Muscle
27.0,Yoga,M,Single,Trades,Tone
41.0,Yoga,M,Single,Other,Tone
41.0,Yoga,M,Single,Other,Tone
41.0,Yoga,M,Single,Other,Tone
41.0,Yoga,M,Single,Other,Tone
41.0,Yoga,M,Single,Other,Tone
41.0,Yoga,M,Single,Other,Tone
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
23.0,Zumba,M,Single,Other,Lose Weight
23.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
20.0,Zumba,F,Single,Student,Lose Weight
20.0,Zumba,F,Single,Student,Lose Weight
20.0,Zumba,F,Single,Student,Lose Weight
20.0,Zumba,F,Single,Student,Lose Weight
33.0,Bodybuilding Bootcamp,F,Unspecified,Sales,Build Muscle
33.0,Bodybuilding Bootcamp,F,Unspecified,Sales,Build Muscle
56.0,Zumba,F,Unspecified,Hospitality,Lose Weight
56.0,Zumba,F,Unspecified,Hospitality,Build Muscle
41.0,Yoga,M,Single,Professional,Tone
41.0,Yoga,M,Single,Professional,Tone
41.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
44.0,Pilates,M,Married,Sales,Tone
44.0,Pilates,M,Married,Sales,Tone
44.0,Yoga,F,Married,Other,Tone
44.0,Yoga,F,Married,Other,Tone
44.0,Yoga,F,Married,Other,Tone
47.0,Pilates,M,Married,Retired,Tone
47.0,Pilates,M,Married,Retired,Tone
47.0,Pilates,M,Married,Retired,Build Muscle
47.0,Pilates,M,Married,Retired,Tone
47.0,Pilates,M,Married,Retired,Tone
47.0,Pilates,M,Married,Retired,Tone
47.0,Pilates,M,Married,Retired,Build Muscle
47.0,Pilates,M,Married,Retired,Tone
32.0,Yoga,M,Single,Professional,Tone
32.0,Yoga,M,Single,Professional,Tone
37.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
37.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
37.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
37.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
31.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
31.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
22.0,Yoga,M,Single,Retail,Tone
22.0,Yoga,M,Single,Retail,Build Muscle
22.0,Yoga,M,Single,Retail,Tone
22.0,Yoga,M,Single,Retail,Lose Weight
22.0,Yoga,M,Single,Retail,Tone
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
24.0,Yoga,M,Single,Other,Lose Weight
24.0,Yoga,M,Single,Other,Tone
24.0,Yoga,M,Single,Other,Build Muscle
24.0,Yoga,M,Single,Other,Tone
24.0,Yoga,M,Single,Other,Tone
38.0,Zumba,F,Single,Other,Lose Weight
38.0,Zumba,F,Single,Other,Build Muscle
35.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
20.0,Yoga,F,Single,Professional,Tone
20.0,Zumba,F,Single,Professional,Lose Weight
20.0,Zumba,F,Single,Professional,Build Muscle
20.0,Zumba,F,Single,Professional,Lose Weight
46.0,Pilates,F,Married,Other,Tone
46.0,Yoga,F,Married,Other,Tone
46.0,Yoga,F,Married,Other,Tone
46.0,Yoga,F,Married,Other,Tone
35.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
35.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
27.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
27.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
20.0,Yoga,M,Single,Retail,Build Muscle
20.0,Yoga,M,Single,Retail,Tone
20.0,Yoga,M,Single,Retail,Tone
20.0,Yoga,M,Single,Retail,Tone
20.0,Yoga,M,Single,Retail,Tone
21.0,Yoga,F,Single,Other,Tone
21.0,Yoga,F,Single,Other,Tone
21.0,Yoga,F,Single,Other,Tone
21.0,Yoga,F,Single,Other,Lose Weight
21.0,Zumba,F,Single,Other,Build Muscle
21.0,Yoga,F,Single,Other,Tone
21.0,Zumba,F,Single,Other,Lose Weight
30.0,Bodybuilding Bootcamp,M,Single,Trades,Lose Weight
30.0,Yoga,M,Single,Trades,Maintain
30.0,Yoga,M,Single,Trades,Tone
30.0,Bodybuilding Bootcamp,M,Single,Trades,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
35.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
25.0,Bodybuilding Bootcamp,M,Single,Other,Maintain
25.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
25.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
25.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
19.0,Yoga,M,Single,Retail,Tone
19.0,Yoga,M,Single,Retail,Maintain
19.0,Yoga,M,Single,Retail,Maintain
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
